registration_date,nationality_e,gender_e,person_birth_year,vechile_type,manufacture_year,cylinders_num,cylinder_capacity,color,business_individual,fuel_type,transmission_manual_automatic,number_of_passenger_seating_capcity,number_of_doors,empty_weight,km_driven,next_service_date,service_frequency,customer_age,customer_id,vehicle_age,churn_risk,upgrade_probability,churn_risk_predicted,upgrade_probability_predicted
15/01/2018,Spain,FEMALE,1996,Light Vehicle,2008,6,3600,Silver,Private,Benzene,No,5.0,4.0,1942,140000,14/07/2025 12:00,medium,29,37828057-af51-4cd8-a2af-30f89aca1f46,17,0,1,0.18,1.0
06/11/2017,Sri Lanka,MALE,1988,Light Vehicle,2015,4,2400,Blue,Private,Benzene,Yes,7.0,4.0,1700,160000,05/05/2026 12:00,medium,37,dfeedbca-c6f4-4156-bba9-84bac095b34a,10,0,1,0.11,1.0
04/05/2019,Sudan,MALE,1971,Light Vehicle,2011,4,1600,Black,Private,Benzene,No,4.0,2.0,1300,120000,31/10/2025 12:00,low,54,1afa0721-aa65-4581-9104-1bb8bc5ca484,14,1,1,0.43,1.0
26/06/2019,Sudan,MALE,1978,Light Vehicle,2020,4,2000,Red,Private,Benzene,Yes,5.0,4.0,1830,120000,23/12/2025 12:00,medium,47,9cc69bf6-fcf6-40d7-bb65-61066318693e,5,0,0,0.28,0.18
06/05/2015,Sudan,MALE,1986,Light Vehicle,2018,6,4000,White,Private,Benzene,Yes,7.0,5.0,1895,200000,01/11/2025 12:00,high,39,03d8ba50-8575-414a-a441-afb0ce063d01,7,0,1,0.09,1.0
03/09/2017,Sudan,MALE,1993,Light Vehicle,2011,6,3500,White,Private,Benzene,Yes,5.0,4.0,1800,160000,02/03/2026 12:00,low,32,3fd6aa4a-33a4-476b-aaa0-cf54ce525590,14,1,1,0.16,1.0
31/05/2019,Sudan,MALE,1993,Light Vehicle,2013,4,1600,White,Private,Benzene,Yes,5.0,4.0,1217,120000,27/11/2025 12:00,medium,32,215566b2-8b27-4d28-a7fe-71b476496132,12,0,1,0.26,1.0
26/07/2018,Sweden,FEMALE,1977,Light Vehicle,2019,8,5600,White,Private,Benzene,No,7.0,5.0,2760,140000,22/01/2026 12:00,medium,48,672a1e51-f6e1-4ec9-9bb0-8ad1528dd855,6,0,0,0.17,0.81
30/12/2020,Switzerland,FEMALE,1983,Light Vehicle,2021,4,2000,Gray,Private,Benzene,No,4.0,2.0,1600,100000,29/06/2026 12:00,high,42,e48f1e9b-0c23-4f28-a950-65540097138b,4,0,0,0.58,0.07
30/08/2019,Syria,FEMALE,1967,Light Vehicle,2002,8,4700,Silver,Private,Benzene,Yes,5.0,4.0,1800,120000,26/02/2026 12:00,medium,58,ff7dfc46-ce29-46ea-8988-1edbd6c05985,23,0,1,0.38,1.0
25/02/2016,Syria,FEMALE,1979,Light Vehicle,2020,4,2000,Red,Private,Benzene,Yes,5.0,4.0,1099,180000,23/08/2025 12:00,medium,46,1afec420-4264-4539-9c53-ec9574782117,5,0,1,0.1,0.88
15/07/2015,Syria,MALE,1977,Light Vehicle,2003,6,3300,Blue,Private,Benzene,Yes,5.0,2.0,1357,200000,10/01/2026 12:00,medium,48,f253107f-2e0a-4ed6-a65f-2f9574843376,22,0,1,0.07,1.0
16/07/2019,Syria,MALE,1977,Light Vehicle,2003,8,5300,Golden,Private,Benzene,No,9.0,4.0,1800,120000,12/01/2026 12:00,low,48,ec8c18f6-6511-4a62-b802-a037d94503ba,22,1,1,0.31,1.0
15/03/2015,Syria,MALE,1977,Light Vehicle,2018,6,3000,Blue,Private,Benzene,No,5.0,4.0,2300,200000,10/09/2025 12:00,medium,48,131026db-0bab-43e4-bed4-8d7357caaa12,7,0,1,0.05,1.0
09/02/2019,Syria,MALE,1977,Light Vehicle,2021,4,2000,Red,Private,Benzene,Yes,5.0,5.0,1710,120000,08/08/2025 12:00,high,48,07e35d95-b61e-4348-b045-512ce4d6c3bf,4,0,0,0.43,0.11
18/08/2021,Syria,MALE,1979,Light Vehicle,2007,8,4800,White,Private,Benzene,Yes,7.0,4.0,2000,80000,15/02/2026 12:00,medium,46,31346b87-4aff-422a-aae2-76711b11a445,18,1,1,0.48,1.0
12/01/2019,Syria,MALE,1984,Light Vehicle,2008,6,4000,Yellow,Private,Benzene,No,5.0,4.0,2016,120000,11/07/2025 12:00,high,41,bab38b41-856e-41dc-80a0-82c2ea1f658e,17,0,1,0.42,1.0
11/10/2017,Syria,MALE,1984,Light Vehicle,2013,4,2000,Black,Private,Benzene,No,5.0,4.0,1000,160000,09/04/2026 12:00,medium,41,6c601b45-6b33-4e1c-a442-bf177128ea04,12,0,1,0.13,1.0
19/07/2019,Syria,MALE,1984,Motor Cycle,2016,2,1690,Green,Private,Benzene,No,2.0,0.0,260,120000,15/01/2026 12:00,high,41,b8861ea9-08ef-4c58-882c-8e4b0fe9a4c7,9,0,1,0.55,0.96
24/03/2018,Syria,MALE,1985,Light Vehicle,2015,4,2000,Silver,Private,Benzene,Yes,5.0,4.0,1000,140000,20/09/2025 12:00,medium,40,be8608e7-12c7-4f54-beea-8aa40938b863,10,0,1,0.2,0.99
14/11/2018,Syria,MALE,1987,Light Vehicle,2006,4,2500,Gray,Private,Benzene,Yes,5.0,4.0,1530,140000,13/05/2026 12:00,medium,38,764e56dc-c925-4566-9a37-0c8e3ccd0da9,19,0,1,0.19,1.0
22/08/2021,Syria,MALE,1987,Light Vehicle,2019,8,5300,Black,Private,Benzene,Yes,8.0,4.0,2500,80000,19/02/2026 12:00,low,38,04788396-f4db-488c-a58b-6bd281cc0be8,6,1,0,0.48,0.06
05/10/2017,Syria,MALE,1988,Light Vehicle,2013,6,3000,White,Private,Benzene,Yes,5.0,4.0,1610,160000,03/04/2026 12:00,medium,37,846f99fb-55a2-4e85-a536-1dc4eb99c706,12,0,1,0.12,1.0
15/10/2021,Syria,MALE,1989,Light Vehicle,2015,4,2000,Black,Private,Benzene,Yes,5.0,4.0,1204,80000,14/04/2026 12:00,low,36,c6b612e4-cacd-4bd3-8313-adf9583236c1,10,1,1,0.57,0.78
14/05/2021,Syria,MALE,1991,Light Vehicle,2013,4,1400,Black,Private,Benzene,No,5.0,4.0,1400,80000,11/11/2025 12:00,high,34,686ab6ed-7dda-42c5-adde-74cd611da80b,12,1,1,0.62,0.98
26/05/2016,Syria,MALE,1992,Light Vehicle,2007,4,1800,Black,Private,Benzene,Yes,5.0,5.0,1265,180000,22/11/2025 12:00,low,33,b4dbea7b-7f74-4504-b2f1-b5d625a6c2ac,18,1,1,0.11,1.0
12/07/2015,Syria,MALE,1992,Light Vehicle,2016,8,5000,White,Private,Benzene,No,5.0,4.0,2200,200000,07/01/2026 12:00,high,33,6a0d89a6-d13c-4471-85ea-3981bef26dff,9,0,1,0.09,1.0
07/10/2015,Syria,MALE,2000,Light Vehicle,2014,4,2000,White,Private,Benzene,Yes,5.0,4.0,1600,200000,04/04/2026 12:00,medium,25,ba9c6802-b855-40bc-a20a-2d6105cee8f1,11,0,1,0.04,1.0
20/02/2015,Tanzania,MALE,1956,Light Vehicle,2021,4,2000,Blue,Private,Benzene,Yes,8.0,4.0,2001,200000,18/08/2025 12:00,medium,69,86900077-40b4-455a-b19a-377e74fef350,4,0,1,0.06,0.81
19/09/2015,Tunisia,MALE,1991,Light Vehicle,2016,4,1400,Silver,Private,Benzene,Yes,5.0,4.0,1400,200000,17/03/2026 12:00,high,34,3a14f6be-3905-4042-8d63-ee973d428b01,9,0,1,0.09,1.0
04/11/2019,Tunisia,MALE,1992,Light Vehicle,2008,6,3000,Gray,Private,Benzene,Yes,5.0,4.0,1550,120000,03/05/2026 12:00,high,33,1bb90c72-7cf6-44c0-9610-4d58c5a1a4e9,17,0,1,0.41,1.0
17/07/2015,Turkey,MALE,1983,Light Vehicle,2020,6,3800,Black,Private,Benzene,No,4.0,2.0,1600,200000,12/01/2026 12:00,medium,42,3506e4e8-cb75-48d7-af0c-69cd3bb3817a,5,0,1,0.06,0.98
02/04/2017,Turkey,MALE,1990,Light Vehicle,2012,4,2000,Red,Private,Benzene,No,5.0,4.0,1300,160000,29/09/2025 12:00,medium,35,242182e9-d782-461b-872b-54d1c5937aee,13,0,1,0.11,1.0
09/12/2020,United Kingdom,FEMALE,1967,Light Vehicle,2018,4,2000,White,Private,Benzene,No,5.0,4.0,1400,100000,08/06/2026 12:00,medium,58,f71b63da-c11d-49b7-83ee-523dad526156,7,0,0,0.44,0.44
06/03/2015,United Kingdom,FEMALE,1968,Light Vehicle,2020,4,2000,White,Private,Benzene,No,7.0,4.0,2050,200000,01/09/2025 12:00,medium,57,e587333b-b0b5-468f-9209-897998a50b3a,5,0,1,0.05,0.97
04/10/2020,United Kingdom,FEMALE,1974,Light Vehicle,2021,4,2000,Black,Private,Benzene,No,5.0,4.0,2200,100000,03/04/2026 12:00,medium,51,f6beade6-4cdb-4577-808a-c00e6ab1c8da,4,0,0,0.37,0.05
24/12/2016,United Kingdom,FEMALE,1986,Light Vehicle,2017,4,2000,Blue,Private,Benzene,No,5.0,4.0,1808,180000,22/06/2026 12:00,high,39,48025495-ecde-4e98-bfdc-d72fffae5d27,8,0,1,0.14,1.0
16/11/2015,United Kingdom,FEMALE,1987,Light Vehicle,2019,6,3500,Lead,Private,Benzene,No,8.0,4.0,2652,200000,14/05/2026 12:00,medium,38,8824a867-2caf-4798-8e50-677de26eeb54,6,0,1,0.03,0.99
29/11/2019,United Kingdom,MALE,1956,Light Vehicle,2018,12,6000,Black,Private,Benzene,No,5.0,4.0,2517,120000,28/05/2026 12:00,high,69,7c735d1e-6c37-44f0-aa39-93c391974358,7,0,0,0.51,0.78
09/06/2019,United Kingdom,MALE,1968,Light Vehicle,2017,6,3500,Blue,Private,Benzene,No,5.0,4.0,2200,120000,06/12/2025 12:00,low,57,d95d4672-de44-48c5-b1e6-42baa7050a50,8,1,1,0.37,0.89
26/02/2021,United Kingdom,MALE,1975,Light Vehicle,2017,6,3000,Gray,Private,Benzene,No,7.0,4.0,1800,80000,26/08/2025 12:00,medium,50,74135002-c2fa-4ed5-aef4-cc4dec9fd70c,8,1,1,0.45,0.37
28/02/2020,United Kingdom,MALE,1976,Light Vehicle,2016,4,1600,White,Private,Benzene,No,5.0,5.0,1400,100000,27/08/2025 12:00,medium,49,e3b0955b-933f-4e32-9028-65d009a6f7db,9,0,1,0.38,0.86
04/09/2020,United Kingdom,MALE,1976,Light Vehicle,2020,4,2000,Gray,Private,Benzene,No,5.0,4.0,2340,100000,04/03/2026 12:00,medium,49,00721989-cfa4-4d66-a529-22a279776ada,5,0,0,0.34,0.12
24/12/2016,United Kingdom,MALE,1978,Light Vehicle,2014,4,2000,Yellow,Private,Benzene,No,5.0,4.0,966,180000,22/06/2026 12:00,low,47,4fd0a95c-c35e-4f0f-acee-4c5635511ef9,11,1,1,0.13,1.0
06/04/2016,United Kingdom,MALE,1979,Light Vehicle,2019,6,3000,Black,Private,Benzene,No,5.0,4.0,1899,180000,03/10/2025 12:00,high,46,3154ddeb-f5cd-4fd2-b669-127eccb510ff,6,0,1,0.15,0.98
11/04/2020,United Kingdom,MALE,1980,Light Vehicle,2013,4,2000,White,Private,Benzene,No,8.0,4.0,2000,100000,09/10/2025 12:00,medium,45,c9e3f5c2-e8b7-4bde-a927-344e3e923e2f,12,0,1,0.29,0.99
13/09/2020,United Kingdom,MALE,1989,Light Vehicle,2019,4,2000,Silver,Private,Benzene,No,5.0,4.0,1500,100000,13/03/2026 12:00,medium,36,85e58f8f-5a60-47a7-aa9b-ccea6578006f,6,0,0,0.33,0.3
14/12/2021,United Kingdom,MALE,1990,Light Vehicle,2021,4,2000,Black,Private,Benzene,No,5.0,4.0,2200,80000,13/06/2026 12:00,medium,35,8e28980e-51b8-4b72-b18b-d41cb9e3f649,4,1,0,0.4,0.02
02/12/2017,United Kingdom,MALE,1991,Light Vehicle,2014,8,4200,White,Private,Benzene,Yes,5.0,4.0,1800,160000,31/05/2026 12:00,high,34,90ab7cd6-b4a9-4447-b4d6-91230cd81704,11,0,1,0.21,1.0
27/08/2017,United States,FEMALE,1967,Trailer,2016,4,2000,White,Private,Not Exist,Yes,,,200,160000,23/02/2026 12:00,low,58,2bb762c7-9dc2-4bcb-a980-968ef21b1bdf,9,1,1,0.42,0.99
21/06/2020,United States,MALE,1968,Light Vehicle,2019,6,3000,Blue,Private,Benzene,No,5.0,4.0,1600,100000,19/12/2025 12:00,low,57,7dbdb41b-9df4-4655-90b3-42426a299f59,6,1,0,0.5,0.27
02/06/2017,United States,MALE,1971,Light Vehicle,2014,8,5600,Lead,Private,Benzene,No,8.0,4.0,2845,160000,29/11/2025 12:00,medium,54,28cb8f6c-aca2-431e-a696-2ff40c86e5fa,11,0,1,0.1,1.0
23/07/2021,Uzbekistan,MALE,1985,Light Vehicle,2017,4,2000,Silver,Private,Benzene,No,5.0,4.0,1312,80000,20/01/2026 12:00,medium,40,4836b9e4-9985-46a1-851c-0a010198987e,8,1,1,0.46,0.45
04/01/2021,Yemen,MALE,1973,Light Vehicle,2000,4,2000,Black,Private,Benzene,No,7.0,5.0,1750,80000,04/07/2025 12:00,low,52,57510566-4eb3-4c98-aba1-cb069b042f5f,25,1,1,0.54,1.0
02/01/2018,Yemen,MALE,1981,Light Vehicle,2014,4,1600,White,Private,Benzene,No,5.0,4.0,1000,140000,01/07/2025 12:00,medium,44,cba4f597-095f-428b-acfc-5c64ee73a0ab,11,0,1,0.19,1.0
11/04/2020,Yemen,MALE,1981,Light Vehicle,2018,6,3000,White,Private,Benzene,Yes,5.0,4.0,1700,100000,09/10/2025 12:00,high,44,c9d778a4-c30b-422a-99ef-b0646258d687,7,0,0,0.54,0.41
21/04/2020,Yemen,MALE,1981,Trailer,2021,4,2000,Silver,Private,Not Exist,Yes,,,300,100000,19/10/2025 12:00,medium,44,d522e2d4-d57b-4710-af41-2857b41f35c4,4,0,0,0.59,0.05
13/10/2015,Yemen,MALE,1982,Light Vehicle,1999,4,2400,White,Private,Benzene,No,5.0,4.0,1421,200000,10/04/2026 12:00,medium,43,2f03e14b-99a5-479f-a7ec-df58b6c4c1aa,26,0,1,0.05,1.0
06/05/2021,Yemen,MALE,1986,Light Vehicle,2016,4,1500,White,Private,Benzene,No,5.0,4.0,1250,80000,03/11/2025 12:00,medium,39,4c68f919-9d49-4be5-86d9-09ed8299a06c,9,1,1,0.45,0.68
01/08/2018,Yemen,MALE,1999,Light Vehicle,2010,4,1600,Silver,Private,Benzene,Yes,5.0,4.0,1020,140000,28/01/2026 12:00,medium,26,30c54996-1b71-49e7-a1de-42ac9fb33721,15,0,1,0.16,1.0
02/08/2021,Emirates,MALE,1975,Light Vehicle,2021,4,2000,Black,Private,Benzene,No,2.0,2.0,2207,80000,30/01/2026 12:00,high,50,6ddf58c5-8229-4fc0-a471-6ed7c9dfeac9,4,1,0,0.78,0.02
09/07/2021,Sudan,MALE,1993,Light Vehicle,2011,6,3500,White,Private,Benzene,Yes,5.0,4.0,1800,80000,06/01/2026 12:00,low,32,b375cf3c-3ce2-4339-819c-c2dce50a4c3b,14,1,1,0.56,0.99
03/03/2018,Lebanon,MALE,1977,Light Vehicle,2020,4,2000,Black,Private,Benzene,Yes,5.0,4.0,1600,140000,30/08/2025 12:00,medium,48,4c36321f-bb0d-4e75-88e5-18c40a24032e,5,0,0,0.24,0.4
07/11/2015,Emirates,MALE,1980,Light Vehicle,2021,4,2000,White,VIP,Benzene,No,5.0,5.0,2500,200000,05/05/2026 12:00,medium,45,0b3428fc-956c-4141-90c2-2243b8e6be88,4,0,1,0.06,0.95
04/12/2021,Emirates,FEMALE,1986,Light Vehicle,2016,4,1500,White,Private,Benzene,Yes,5.0,4.0,1027,80000,03/06/2026 12:00,medium,39,bd2e99b2-cd9e-4f88-b257-2a8712c1a975,9,1,1,0.6,0.52
28/11/2020,India,MALE,1983,Light Vehicle,2009,6,4000,White,Private,Benzene,Yes,8.0,4.0,1800,100000,28/05/2026 12:00,medium,42,08c58a5a-fe36-4be1-b939-cd008900ee25,16,0,1,0.4,1.0
28/11/2015,Canada,MALE,1964,Light Vehicle,2021,4,2000,Black,Private,Benzene,No,5.0,4.0,1535,200000,26/05/2026 12:00,medium,61,ff9e04ca-ca05-4923-92a0-d5b5f5e3d7f7,4,0,1,0.1,0.93
26/06/2021,Emirates,MALE,1975,Light Vehicle,2021,4,2000,Black,Private,Benzene,No,2.0,2.0,2207,80000,24/12/2025 12:00,high,50,a74493b8-ecb2-432a-9cd8-eae5a1805739,4,1,0,0.78,0.02
05/02/2021,Emirates,MALE,1990,Light Vehicle,2001,6,4500,Black,Private,Benzene,No,5.0,3.0,1988,80000,05/08/2025 12:00,low,35,996dbd7e-144e-4ffc-9b9f-59862923c850,24,1,1,0.65,1.0
07/09/2018,India,MALE,1992,Light Vehicle,2020,4,2000,Silver,Private,Benzene,Yes,5.0,4.0,1761,140000,06/03/2026 12:00,high,33,baeecd32-5b74-42e1-9462-f3e1ab2f1f11,5,0,0,0.34,0.54
25/02/2019,Philippines,MALE,1982,Light Vehicle,2016,4,1600,White,Private,Benzene,Yes,5.0,4.0,1500,120000,24/08/2025 12:00,medium,43,61bd144b-1802-4d99-9182-f8d1ccd372e7,9,0,1,0.3,0.91
07/11/2017,Emirates,MALE,1963,Light Vehicle,2010,8,5600,Golden,Private,Benzene,No,8.0,4.0,2500,160000,06/05/2026 12:00,medium,62,08835666-b838-4da1-bf39-88e36021ffa9,15,0,1,0.18,1.0
01/06/2015,Tunisia,MALE,1991,Light Vehicle,2016,4,1400,Silver,Private,Benzene,Yes,5.0,4.0,1400,200000,27/11/2025 12:00,high,34,a9f27777-44e0-4deb-8e16-93b2b3fd1753,9,0,1,0.09,1.0
17/05/2017,Emirates,MALE,1973,Light Vehicle,2021,4,2000,White,Private,Benzene,No,5.0,4.0,2200,160000,13/11/2025 12:00,medium,52,8aa9fb86-fe6e-4c25-9a69-7587727bc8a1,4,0,1,0.17,0.61
02/09/2020,Syria,MALE,1984,Light Vehicle,2008,6,4000,Yellow,Private,Benzene,No,5.0,4.0,2016,100000,02/03/2026 12:00,high,41,f90451f6-6f02-4403-a093-e26f0e009a18,17,0,1,0.54,1.0
13/01/2015,India,FEMALE,1969,Light Vehicle,2020,4,2000,Gray,Private,Benzene,No,5.0,4.0,1565,200000,11/07/2025 12:00,low,56,3cee67ca-545d-45a5-9456-62a65bab06e4,5,1,1,0.12,0.98
12/05/2017,Emirates,MALE,1996,Light Vehicle,2021,4,2000,Black,Private,Benzene,Yes,2.0,2.0,1500,160000,08/11/2025 12:00,medium,29,7af396de-cd4c-4baa-9823-3bfb88143266,4,0,1,0.19,0.57
05/11/2017,Greece,MALE,1977,Light Vehicle,2017,12,6700,Blue,Private,Benzene,No,4.0,2.0,2600,160000,04/05/2026 12:00,medium,48,a07f3a0e-bb11-4394-98c0-a8afe6ae430a,8,0,1,0.2,0.99
29/10/2018,Pakistan,MALE,1991,Light Vehicle,2009,4,1600,Silver,Private,Benzene,Yes,5.0,4.0,1127,140000,27/04/2026 12:00,medium,34,dae8dcf3-f351-49e8-bfc3-2ea65529a97c,16,0,1,0.21,1.0
23/06/2021,Jordan,MALE,1985,Light Vehicle,2014,6,3600,Silver,Private,Benzene,Yes,4.0,2.0,1650,80000,21/12/2025 12:00,medium,40,b45fd70a-1b2b-4910-ac94-132aa695638b,11,1,1,0.59,0.88
17/06/2017,Spain,FEMALE,1996,Light Vehicle,2008,6,3600,Silver,Private,Benzene,No,5.0,4.0,1942,160000,14/12/2025 12:00,medium,29,1f2653cb-d276-4bf6-8d72-1bb199e362e2,17,0,1,0.12,1.0
19/06/2017,Pakistan,MALE,1981,Light Vehicle,2011,6,3500,Beige,Private,Benzene,No,5.0,4.0,1635,160000,16/12/2025 12:00,high,44,7767c10f-9047-45bb-af87-0cfc06e3ba6f,14,0,1,0.26,1.0
05/03/2020,United Kingdom,MALE,1976,Light Vehicle,2020,4,2000,Gray,Private,Benzene,No,5.0,4.0,2340,100000,02/09/2025 12:00,medium,49,8817eee7-98e4-46a1-9b48-c997c589410b,5,0,0,0.34,0.12
07/03/2018,India,MALE,1983,Light Vehicle,2015,6,3600,Silver,Private,Benzene,Yes,5.0,4.0,1452,140000,03/09/2025 12:00,low,42,a6c42b41-6ec9-4817-b56a-c968990a8d89,10,1,1,0.33,0.99
14/08/2016,Netherlands,MALE,1966,Light Vehicle,2018,8,4700,Gray,Private,Benzene,No,5.0,4.0,1900,180000,10/02/2026 12:00,low,59,f4d24b26-9f23-44cc-b00f-8e89a437554e,7,1,1,0.17,0.99
07/03/2018,India,MALE,1962,Light Vehicle,2016,4,1500,Silver,Private,Benzene,No,5.0,4.0,1040,140000,03/09/2025 12:00,high,63,897cefb8-6945-41b2-a015-697f25c70dbf,9,0,1,0.47,0.98
28/12/2015,Pakistan,MALE,1995,Light Vehicle,2009,4,2400,Maroon,Private,Benzene,Yes,5.0,4.0,1200,200000,25/06/2026 12:00,low,30,5e5e2daa-6502-41be-8050-d926f8d11e49,16,1,1,0.08,1.0
03/04/2016,Canada,MALE,1968,Light Vehicle,2013,4,1600,Red,Private,Benzene,No,5.0,4.0,1192,180000,30/09/2025 12:00,high,57,6fbd3abc-3c02-44b9-92d9-9a109011aed1,12,0,1,0.26,1.0
13/07/2018,Jordan,MALE,1978,Light Vehicle,2020,4,2000,Brown,Private,Benzene,Yes,5.0,4.0,1580,140000,09/01/2026 12:00,high,47,9a4c0c05-e5cd-4c00-bafe-baca5bf815a8,5,0,0,0.38,0.48
14/12/2017,Iraq,MALE,1973,Light Vehicle,2013,4,2000,Gray,Private,Benzene,No,5.0,4.0,1434,160000,12/06/2026 12:00,high,52,b77c033b-e854-4419-999e-d69ae31fa7cc,12,0,1,0.3,1.0
09/06/2021,Sri Lanka,MALE,1988,Light Vehicle,2015,4,2400,Blue,Private,Benzene,Yes,7.0,4.0,1700,80000,07/12/2025 12:00,medium,37,fa86788c-002e-4d75-9fc8-c9c48bc24049,10,1,1,0.43,0.7
01/08/2017,Egypt,MALE,1983,Light Vehicle,2020,4,2000,Blue,Private,Benzene,Yes,5.0,5.0,1143,160000,28/01/2026 12:00,medium,42,8b56e78b-580a-4112-9f38-f271f2a381ee,5,0,1,0.18,0.72
26/01/2019,Egypt,MALE,1995,Light Vehicle,2020,8,5700,Red,Private,Benzene,Yes,5.0,4.0,1799,120000,25/07/2025 12:00,medium,30,955faf54-85d3-4635-8be3-a43720b7ce7e,5,0,0,0.34,0.26
18/06/2019,India,MALE,1971,Light Vehicle,2014,6,3000,Beige,Private,Benzene,No,7.0,4.0,2464,120000,15/12/2025 12:00,medium,54,232ab6bd-e321-43d7-bd0b-575c09c07e2e,11,0,1,0.3,0.99
06/02/2015,India,MALE,1982,Light Vehicle,2021,4,2000,White,Private,Benzene,Yes,5.0,4.0,2100,200000,04/08/2025 12:00,high,43,a8eb64ff-2508-4c97-95a9-476a5bbcd76a,4,0,1,0.12,0.93
13/09/2019,Lebanon,MALE,1977,Light Vehicle,2020,4,2000,Black,Private,Benzene,Yes,5.0,4.0,1600,120000,12/03/2026 12:00,medium,48,98857b79-5da7-40b9-8573-684202e28b8e,5,0,0,0.33,0.17
07/04/2016,India,MALE,1983,Light Vehicle,2015,4,2500,Silver,Private,Benzene,No,5.0,4.0,1400,180000,04/10/2025 12:00,high,42,9d4215b9-c70a-400d-9435-25070921d586,10,0,1,0.2,1.0
15/10/2021,India,MALE,1976,Light Vehicle,2013,6,3500,White,Private,Benzene,No,5.0,4.0,2014,80000,14/04/2026 12:00,low,49,85b577b2-06b0-4123-9930-408626b192f6,12,1,1,0.66,0.98
17/01/2016,Egypt,MALE,1984,Light Vehicle,2014,6,3000,White,Private,Benzene,Yes,5.0,5.0,2675,180000,15/07/2025 12:00,low,41,70b72402-e6eb-4ffa-b17e-668265f67d7c,11,1,1,0.14,1.0
06/12/2017,Syria,MALE,1987,Light Vehicle,2006,4,2500,Gray,Private,Benzene,Yes,5.0,4.0,1530,160000,04/06/2026 12:00,medium,38,b61f3e47-90bd-4165-b7cb-e831479b339b,19,0,1,0.13,1.0
25/08/2015,Egypt,MALE,1990,Light Vehicle,2020,6,3500,Golden,Private,Benzene,Yes,5.0,4.0,1650,200000,20/02/2026 12:00,medium,35,0cd55c02-7b51-49da-8992-f1f6739b457a,5,0,1,0.07,0.97
26/12/2021,Italy,MALE,1973,Light Vehicle,2014,6,3700,White,Private,Benzene,No,5.0,4.0,1912,80000,25/06/2026 12:00,medium,52,2f00a230-fbd4-4963-92b2-e13efebb76cb,11,1,1,0.58,0.93
23/07/2018,Philippines,FEMALE,1978,Light Vehicle,2021,4,2000,Red,Private,Benzene,Yes,7.0,4.0,1630,140000,19/01/2026 12:00,high,47,1cbb2bcc-b058-4309-bda1-65c4e174a59d,4,0,0,0.33,0.23
08/03/2019,Emirates,MALE,1996,Light Vehicle,2021,4,2000,Black,Private,Benzene,Yes,2.0,2.0,1500,120000,04/09/2025 12:00,medium,29,e833fcd5-6d3f-4b1c-bc4d-9555bcc5e450,4,0,0,0.37,0.11
05/07/2015,Pakistan,MALE,1990,Light Vehicle,2007,4,1600,Silver,Private,Benzene,Yes,5.0,4.0,1200,200000,31/12/2025 12:00,medium,35,4d657d95-7cf5-44a6-9eaa-fc2f024265c3,18,0,1,0.06,1.0
09/04/2020,Emirates,MALE,2000,Light Vehicle,2001,6,4500,White,Private,Benzene,No,7.0,4.0,1800,100000,07/10/2025 12:00,high,25,8beb94be-e770-47c7-ae96-0a038ce9d4c3,24,0,1,0.54,1.0
05/07/2016,Canada,MALE,1964,Light Vehicle,2021,4,2000,Black,Private,Benzene,No,5.0,4.0,1535,180000,01/01/2026 12:00,medium,61,506a2267-7bce-48d0-a287-094730b0fd9c,4,0,1,0.15,0.8
24/04/2021,Philippines,FEMALE,1992,Light Vehicle,2010,4,1300,Blue,Private,Benzene,Yes,5.0,4.0,985,80000,22/10/2025 12:00,low,33,cec22e2c-8792-4f07-801f-3b003026870e,15,1,1,0.61,1.0
21/06/2016,India,MALE,1970,Light Vehicle,2006,4,2000,Silver,Private,Benzene,No,5.0,4.0,900,180000,18/12/2025 12:00,medium,55,9fda9211-e59c-4151-ab9d-fb4646a9dee0,19,0,1,0.14,1.0
12/05/2016,Lebanon,MALE,1984,Light Vehicle,2019,4,2000,White,Private,Benzene,Yes,5.0,5.0,1800,180000,08/11/2025 12:00,high,41,9e5021be-c642-4c56-8a8b-9a367acb6720,6,0,1,0.17,0.97
12/04/2015,United Kingdom,MALE,1979,Light Vehicle,2019,6,3000,Black,Private,Benzene,No,5.0,4.0,1899,200000,08/10/2025 12:00,high,46,4c79306e-53c4-43b1-9e73-ffca8e33c379,6,0,1,0.1,0.99
01/05/2018,Emirates,MALE,1964,Light Vehicle,2021,4,2000,Black,Private,Benzene,No,5.0,4.0,1435,140000,28/10/2025 12:00,medium,61,6adcf370-19c0-486b-a81c-a7f989dba179,4,0,0,0.3,0.29
19/12/2018,Palestine,FEMALE,1987,Light Vehicle,2021,4,2000,Black,Private,Benzene,Yes,7.0,4.0,1630,140000,17/06/2026 12:00,high,38,2726883e-dcdb-4575-8a6c-4cda937d02c4,4,0,0,0.3,0.26
02/07/2015,Bangladesh,MALE,1983,Light Vehicle,2001,4,1600,Silver,Private,Benzene,No,5.0,4.0,1200,200000,28/12/2025 12:00,high,42,128989ac-d4da-46c0-add4-52fc5e1ac596,24,0,1,0.16,1.0
19/06/2020,Italy,FEMALE,1992,Light Vehicle,2016,6,1400,White,Private,Benzene,No,5.0,4.0,1200,100000,17/12/2025 12:00,high,33,c3adc614-b234-49f6-8f9a-d5689678fb62,9,0,1,0.58,0.91
